X (cm)	Y (cm)	Z
1.350000	-1.200000	137.389893
1.500000	-1.200000	136.146942
1.650000	-1.200000	134.476837
1.800000	-1.200000	132.297485
1.950000	-1.200000	129.375946
1.950000	-1.350000	126.501404
1.800000	-1.350000	130.259918
1.650000	-1.350000	132.775604
1.500000	-1.350000	134.706345
1.350000	-1.350000	136.173981
1.200000	-1.350000	137.305832
1.050000	-1.350000	138.155869
0.900000	-1.350000	138.824661
0.750000	-1.350000	139.358109
0.600000	-1.350000	139.757614
0.450000	-1.350000	140.069855
0.300000	-1.350000	140.280106
0.150000	-1.350000	140.395218
-0.000000	-1.350000	140.403397
-0.150000	-1.350000	140.309448
-0.300000	-1.350000	140.112152
-0.450000	-1.350000	139.814758
-0.600000	-1.350000	139.422409
-0.750000	-1.350000	138.916382
-0.900000	-1.350000	138.281586
-1.050000	-1.350000	137.478546
-1.200000	-1.350000	136.464264
-1.350000	-1.350000	135.140305
-1.500000	-1.350000	133.437012
-1.650000	-1.350000	131.227539
-1.800000	-1.350000	128.399826
-1.950000	-1.350000	124.097092
-1.800000	-1.500000	125.521362
-1.650000	-1.500000	128.973663
-1.500000	-1.500000	131.520538
-1.350000	-1.500000	133.504639
-1.200000	-1.500000	135.043427
-1.050000	-1.500000	136.244171
-0.900000	-1.500000	137.171326
-0.750000	-1.500000	137.891403
-0.600000	-1.500000	138.440857
-0.450000	-1.500000	138.859344
-0.300000	-1.500000	139.162354
-0.150000	-1.500000	139.359390
0.000000	-1.500000	139.454987
0.150000	-1.500000	139.439499
0.300000	-1.500000	139.337006
0.450000	-1.500000	139.121689
0.600000	-1.500000	138.791031
0.750000	-1.500000	138.353165
0.900000	-1.500000	137.754333
1.050000	-1.500000	136.991974
1.200000	-1.500000	135.972946
1.350000	-1.500000	134.647644
1.500000	-1.500000	132.909470
1.650000	-1.500000	130.677124
1.800000	-1.500000	127.566322
1.650000	-1.650000	127.747704
1.500000	-1.650000	130.509811
1.350000	-1.650000	132.574249
1.200000	-1.650000	134.166275
1.050000	-1.650000	135.408829
0.900000	-1.650000	136.338058
0.750000	-1.650000	137.058182
0.600000	-1.650000	137.580704
0.450000	-1.650000	137.957825
0.300000	-1.650000	138.201065
0.150000	-1.650000	138.331512
-0.000000	-1.650000	138.342804
-0.150000	-1.650000	138.244858
-0.300000	-1.650000	138.032425
-0.450000	-1.650000	137.692459
-0.600000	-1.650000	137.210541
-0.750000	-1.650000	136.567841
-0.900000	-1.650000	135.717682
-1.050000	-1.650000	134.608368
-1.200000	-1.650000	133.191071
-1.350000	-1.650000	131.374908
-1.500000	-1.650000	129.071686
-1.650000	-1.650000	125.975815
-1.500000	-1.800000	125.748695
-1.350000	-1.800000	128.624802
-1.200000	-1.800000	130.771378
-1.050000	-1.800000	132.456116
-0.900000	-1.800000	133.786621
-0.750000	-1.800000	134.812469
-0.600000	-1.800000	135.594040
-0.450000	-1.800000	136.176422
-0.300000	-1.800000	136.572083
-0.150000	-1.800000	136.826477
0.000000	-1.800000	136.944183
0.150000	-1.800000	136.919769
0.300000	-1.800000	136.766937
0.450000	-1.800000	136.460846
0.600000	-1.800000	136.003754
0.750000	-1.800000	135.350754
0.900000	-1.800000	134.483795
1.050000	-1.800000	133.334442
1.200000	-1.800000	131.853867
1.350000	-1.800000	129.930740
1.500000	-1.800000	127.321152
1.350000	-1.950000	126.030090
1.200000	-1.950000	128.738678
1.050000	-1.950000	130.570816
0.900000	-1.950000	131.977692
0.750000	-1.950000	133.050034
0.600000	-1.950000	133.864105
0.450000	-1.950000	134.433685
0.300000	-1.950000	134.817383
0.150000	-1.950000	135.019638
-0.000000	-1.950000	135.052063
-0.150000	-1.950000	134.917877
-0.300000	-1.950000	134.612946
-0.450000	-1.950000	134.120514
-0.600000	-1.950000	133.420013
-0.750000	-1.950000	132.471283
-0.900000	-1.950000	131.239746
-1.050000	-1.950000	129.647110
-1.200000	-1.950000	127.604515
-1.350000	-1.950000	124.624352
-1.050000	-2.100000	125.799644
-0.900000	-2.100000	127.893150
-0.750000	-2.100000	129.408783
-0.600000	-2.100000	130.561127
-0.450000	-2.100000	131.412048
-0.300000	-2.100000	132.013824
-0.150000	-2.100000	132.377350
0.000000	-2.100000	132.546341
0.150000	-2.100000	132.494873
0.300000	-2.100000	132.245239
0.450000	-2.100000	131.767044
0.600000	-2.100000	131.041168
0.750000	-2.100000	130.044357
0.900000	-2.100000	128.695099
1.050000	-2.100000	126.815491
0.750000	-2.250000	125.694054
0.600000	-2.250000	127.205238
0.450000	-2.250000	128.174026
0.300000	-2.250000	128.795151
0.150000	-2.250000	129.120544
-0.000000	-2.250000	129.191360
-0.150000	-2.250000	128.999695
-0.300000	-2.250000	128.544525
-0.450000	-2.250000	127.794884
-0.600000	-2.250000	126.686569
-0.750000	-2.250000	125.001114
0.000000	-2.400000	123.674484
